 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  173         |      13.808      |      13.463  |      0.975
  174         |      13.808      |      13.393  |      0.970
  175         |      13.808      |      13.457  |      0.975
  176         |      13.808      |      13.471  |      0.976
  177         |      13.808      |      13.453  |      0.974
  178         |      13.808      |      13.427  |      0.972
  179         |      13.808      |      13.394  |      0.970
  180         |      13.808      |      13.476  |      0.976
  181         |      13.808      |      13.442  |      0.974
  182         |      13.808      |      13.355  |      0.967
  183         |      13.808      |      13.422  |      0.972
  184         |      13.808      |      13.424  |      0.972
  185         |      13.808      |      13.445  |      0.974
  186         |      13.808      |      13.345  |      0.967
  187         |      13.808      |      13.427  |      0.972
  188         |      13.808      |      13.369  |      0.968
  189         |      13.808      |      13.443  |      0.974
  190         |      13.808      |      13.392  |      0.970
  191         |      13.808      |      13.370  |      0.968
  192         |      13.808      |      13.450  |      0.974
  193         |      13.808      |      13.499  |      0.978
  194         |      13.808      |      13.425  |      0.972
  195         |      13.808      |      13.440  |      0.973
  196         |      13.808      |      13.418  |      0.972
  197         |      13.808      |      13.399  |      0.970
  198         |      13.808      |      13.384  |      0.969
  199         |      13.808      |      13.405  |      0.971
  200         |      13.808      |      13.430  |      0.973
  201         |      13.807      |      13.386  |      0.969
  202         |      13.807      |      13.371  |      0.968
  203         |      13.807      |      13.380  |      0.969
  204         |      13.808      |      13.426  |      0.972
  205         |      13.807      |      13.403  |      0.971
  206         |      13.808      |      13.375  |      0.969
  207         |      13.808      |      13.344  |      0.966
  208         |      13.807      |      13.334  |      0.966
  209         |      13.807      |      13.459  |      0.975
  210         |      13.807      |      13.386  |      0.970
  211         |      13.807      |      13.353  |      0.967
  212         |      13.807      |      13.365  |      0.968
  213         |      13.808      |      13.455  |      0.974
  214         |      13.808      |      13.396  |      0.970
  215         |      13.807      |      13.406  |      0.971
  216         |      13.807      |      13.402  |      0.971
  217         |      13.807      |      13.388  |      0.970
  218         |      13.807      |      13.418  |      0.972
  219         |      13.807      |      13.334  |      0.966
  220         |      13.808      |      13.384  |      0.969
  221         |      13.808      |      13.396  |      0.970
  222         |      13.807      |      13.407  |      0.971
  223         |      13.808      |      13.456  |      0.975
  224         |      13.807      |      13.395  |      0.970
  225         |      13.807      |      13.340  |      0.966
  226         |      13.807      |      13.348  |      0.967
  227         |      13.807      |      13.433  |      0.973
  228         |      13.807      |      13.349  |      0.967
  229         |      13.807      |      13.426  |      0.972
  230         |      13.807      |      13.394  |      0.970
  231         |      13.808      |      13.427  |      0.972
  232         |      13.807      |      13.384  |      0.969
  233         |      13.807      |      13.410  |      0.971
  234         |      13.808      |      13.476  |      0.976
  235         |      13.808      |      13.346  |      0.967
  236         |      13.808      |      13.413  |      0.971
  237         |      13.808      |      13.370  |      0.968
  238         |      13.807      |      13.390  |      0.970
  239         |      13.807      |      13.451  |      0.974
  240         |      13.808      |      13.371  |      0.968
  241         |      13.808      |      13.423  |      0.972
  242         |      13.808      |      13.349  |      0.967
  243         |      13.808      |      13.372  |      0.968
  244         |      13.808      |      13.350  |      0.967
  245         |      13.808      |      13.427  |      0.972
  246         |      13.808      |      13.327  |      0.965
  247         |      13.808      |      13.351  |      0.967
  248         |      13.808      |      13.442  |      0.974
  249         |      13.808      |      13.414  |      0.971
  250         |      13.808      |      13.397  |      0.970
  251         |      13.808      |      13.412  |      0.971
  252         |      13.808      |      13.421  |      0.972
  253         |      13.808      |      13.357  |      0.967
  254         |      13.808      |      13.350  |      0.967
  255         |      13.808      |      13.423  |      0.972
  256         |      13.808      |      13.358  |      0.967
  257         |      13.808      |      13.333  |      0.966
  258         |      13.808      |      13.364  |      0.968
  259         |      13.808      |      13.389  |      0.970
  260         |      13.808      |      13.367  |      0.968
  261         |      13.808      |      13.446  |      0.974
  262         |      13.808      |      13.393  |      0.970
