 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  239         |      10.265      |       8.992  |      0.876
  240         |      10.265      |       9.040  |      0.881
  241         |      10.265      |       9.132  |      0.890
  242         |      10.265      |       9.036  |      0.880
  243         |      10.265      |       9.076  |      0.884
  244         |      10.265      |       9.048  |      0.881
  245         |      10.265      |       8.964  |      0.873
  246         |      10.265      |       9.072  |      0.884
  247         |      10.265      |       9.096  |      0.886
  248         |      10.265      |       9.104  |      0.887
  249         |      10.265      |       9.156  |      0.892
  250         |      10.265      |       9.084  |      0.885
  251         |      10.265      |       9.012  |      0.878
  252         |      10.265      |       9.144  |      0.891
  253         |      10.265      |       9.036  |      0.880
  254         |      10.265      |       9.104  |      0.887
  255         |      10.265      |       9.068  |      0.883
  256         |      10.265      |       9.216  |      0.898
  257         |      10.265      |       9.236  |      0.900
  258         |      10.265      |       9.160  |      0.892
  259         |      10.265      |       9.088  |      0.885
  260         |      10.265      |       9.336  |      0.910
  261         |      10.265      |       9.080  |      0.885
  262         |      10.265      |       9.256  |      0.902
  263         |      10.265      |       9.252  |      0.901
  264         |      10.265      |       9.096  |      0.886
  265         |      10.265      |       9.044  |      0.881
  266         |      10.265      |       9.200  |      0.896
  267         |      10.265      |       9.372  |      0.913
  268         |      10.265      |       9.176  |      0.894
  269         |      10.265      |       9.112  |      0.888
  270         |      10.265      |       9.332  |      0.909
  271         |      10.265      |       9.368  |      0.913
  272         |      10.265      |       9.292  |      0.905
  273         |      10.265      |       9.136  |      0.890
  274         |      10.265      |       9.296  |      0.906
  275         |      10.265      |       9.348  |      0.911
  276         |      10.265      |       9.448  |      0.920
  277         |      10.265      |       9.416  |      0.917
  278         |      10.265      |       9.028  |      0.879
  279         |      10.265      |       9.496  |      0.925
  280         |      10.265      |       9.368  |      0.913
  281         |      10.265      |       9.424  |      0.918
  282         |      10.265      |       9.300  |      0.906
  283         |      10.265      |       9.388  |      0.915
  284         |      10.265      |       9.452  |      0.921
  285         |      10.265      |       9.308  |      0.907
  286         |      10.265      |       9.460  |      0.922
  287         |      10.265      |       9.284  |      0.904
  288         |      10.265      |       9.420  |      0.918
  289         |      10.265      |       9.380  |      0.914
  290         |      10.265      |       9.348  |      0.911
  291         |      10.265      |       9.352  |      0.911
  292         |      10.265      |       9.464  |      0.922
  293         |      10.265      |       9.436  |      0.919
  294         |      10.265      |       9.520  |      0.927
  295         |      10.265      |       9.368  |      0.913
  296         |      10.265      |       9.448  |      0.920
  297         |      10.265      |       9.460  |      0.922
  298         |      10.265      |       9.492  |      0.925
  299         |      10.265      |       9.464  |      0.922
  300         |      10.265      |       9.444  |      0.920
  301         |      10.265      |       9.488  |      0.924
  302         |      10.265      |       9.440  |      0.920
  303         |      10.265      |       9.332  |      0.909
  304         |      10.265      |       9.392  |      0.915
  305         |      10.265      |       9.440  |      0.920
  306         |      10.265      |       9.444  |      0.920
  307         |      10.265      |       9.444  |      0.920
  308         |      10.265      |       9.368  |      0.913
  309         |      10.265      |       9.404  |      0.916
  310         |      10.265      |       9.248  |      0.901
  311         |      10.265      |       9.276  |      0.904
  312         |      10.265      |       9.416  |      0.917
  313         |      10.265      |       9.448  |      0.920
  314         |      10.265      |       9.360  |      0.912
  315         |      10.265      |       9.396  |      0.915
  316         |      10.265      |       9.300  |      0.906
  317         |      10.265      |       9.436  |      0.919
  318         |      10.265      |       9.396  |      0.915
  319         |      10.265      |       9.312  |      0.907
  320         |      10.265      |       9.428  |      0.918
  321         |      10.265      |       9.448  |      0.920
  322         |      10.265      |       9.312  |      0.907
  323         |      10.265      |       9.368  |      0.913
  324         |      10.265      |       9.340  |      0.910
  325         |      10.265      |       9.416  |      0.917
  326         |      10.265      |       9.412  |      0.917
  327         |      10.265      |       9.484  |      0.924
  328         |      10.265      |       9.328  |      0.909
  329         |      10.265      |       9.320  |      0.908
  330         |      10.265      |       9.344  |      0.910
  331         |      10.265      |       9.352  |      0.911
  332         |      10.265      |       9.352  |      0.911
  333         |      10.265      |       9.340  |      0.910
  334         |      10.265      |       9.568  |      0.932
  335         |      10.265      |       9.396  |      0.915
  336         |      10.265      |       9.336  |      0.910
  337         |      10.265      |       9.328  |      0.909
  338         |      10.265      |       9.380  |      0.914
  339         |      10.265      |       9.088  |      0.885
  340         |      10.265      |       9.304  |      0.906
  341         |      10.265      |       9.340  |      0.910
  342         |      10.265      |       9.224  |      0.899
  343         |      10.265      |       9.200  |      0.896
  344         |      10.265      |       9.280  |      0.904
  345         |      10.265      |       9.284  |      0.904
  346         |      10.265      |       9.336  |      0.909
  347         |      10.265      |       9.188  |      0.895
  348         |      10.265      |       9.040  |      0.881
  349         |      10.265      |       9.108  |      0.887
  350         |      10.265      |       9.136  |      0.890
  351         |      10.265      |       9.084  |      0.885
  352         |      10.265      |       9.048  |      0.881
  353         |      10.265      |       9.220  |      0.898
  354         |      10.265      |       9.064  |      0.883
  355         |      10.265      |       9.084  |      0.885
  356         |      10.265      |       9.192  |      0.895
  357         |      10.265      |       9.048  |      0.881
  358         |      10.265      |       9.088  |      0.885
  359         |      10.265      |       9.032  |      0.880
  360         |      10.265      |       9.092  |      0.886
  361         |      10.265      |       9.072  |      0.884
  362         |      10.265      |       9.112  |      0.888
  363         |      10.265      |       9.028  |      0.879
  364         |      10.265      |       9.048  |      0.881
  365         |      10.265      |       9.024  |      0.879
  366         |      10.265      |       9.024  |      0.879
  367         |      10.265      |       9.052  |      0.882
  368         |      10.265      |       8.980  |      0.875
  369         |      10.265      |       9.056  |      0.882
  370         |      10.265      |       9.172  |      0.894
  371         |      10.265      |       9.196  |      0.896
  372         |      10.265      |       9.156  |      0.892
  373         |      10.265      |       9.224  |      0.899
  374         |      10.265      |       9.292  |      0.905
  375         |      10.265      |       9.152  |      0.892
  376         |      10.265      |       9.076  |      0.884
  377         |      10.265      |       9.164  |      0.893
  378         |      10.265      |       9.076  |      0.884
  379         |      10.265      |       9.220  |      0.898
  380         |      10.265      |       9.276  |      0.904
  381         |      10.265      |       9.152  |      0.892
  382         |      10.265      |       9.160  |      0.892
  383         |      10.265      |       9.176  |      0.894
  384         |      10.265      |       9.004  |      0.877
  385         |      10.265      |       9.212  |      0.897
  386         |      10.265      |       9.152  |      0.892
  387         |      10.265      |       9.196  |      0.896
  388         |      10.265      |       9.292  |      0.905
  389         |      10.265      |       9.140  |      0.890
  390         |      10.265      |       9.304  |      0.906
  391         |      10.265      |       9.328  |      0.909
  392         |      10.265      |       9.096  |      0.886
  393         |      10.265      |       9.052  |      0.882
  394         |      10.265      |       9.072  |      0.884
  395         |      10.265      |       9.264  |      0.902
  396         |      10.265      |       9.384  |      0.914
  397         |      10.265      |       9.200  |      0.896
  398         |      10.265      |       9.272  |      0.903
  399         |      10.265      |       9.232  |      0.899
  400         |      10.265      |       9.300  |      0.906
  401         |      10.265      |       9.264  |      0.902
  402         |      10.265      |       9.404  |      0.916
  403         |      10.265      |       9.388  |      0.915
  404         |      10.265      |       9.152  |      0.892
  405         |      10.265      |       9.148  |      0.891
  406         |      10.265      |       9.128  |      0.889
  407         |      10.265      |       9.160  |      0.892
  408         |      10.265      |       9.032  |      0.880
  409         |      10.265      |       9.180  |      0.894
  410         |      10.265      |       9.160  |      0.892
  411         |      10.265      |       9.060  |      0.883
  412         |      10.265      |       9.040  |      0.881
  413         |      10.265      |       9.192  |      0.895
  414         |      10.265      |       9.072  |      0.884
  415         |      10.265      |       9.140  |      0.890
  416         |      10.265      |       9.384  |      0.914
  417         |      10.265      |       9.136  |      0.890
  418         |      10.265      |       9.080  |      0.885
  419         |      10.265      |       9.128  |      0.889
  420         |      10.265      |       9.220  |      0.898
  421         |      10.265      |       9.336  |      0.909
  422         |      10.265      |       9.100  |      0.887
  423         |      10.265      |       9.248  |      0.901
  424         |      10.265      |       9.228  |      0.899
  425         |      10.265      |       9.100  |      0.887
  426         |      10.265      |       9.152  |      0.892
  427         |      10.265      |       9.216  |      0.898
  428         |      10.265      |       9.400  |      0.916
  429         |      10.265      |       9.080  |      0.885
  430         |      10.265      |       9.100  |      0.887
  431         |      10.265      |       9.212  |      0.897
  432         |      10.265      |       9.280  |      0.904
