 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  361         |      10.225      |       9.480  |      0.927
  362         |      10.225      |       9.560  |      0.935
  363         |      10.225      |       9.436  |      0.923
  364         |      10.225      |       9.552  |      0.934
  365         |      10.225      |       9.380  |      0.917
  366         |      10.225      |       9.424  |      0.922
  367         |      10.225      |       9.520  |      0.931
  368         |      10.225      |       9.420  |      0.921
  369         |      10.225      |       9.392  |      0.919
  370         |      10.225      |       9.416  |      0.921
  371         |      10.225      |       9.400  |      0.919
  372         |      10.225      |       9.648  |      0.944
  373         |      10.225      |       9.504  |      0.930
  374         |      10.225      |       9.556  |      0.935
  375         |      10.225      |       9.480  |      0.927
  376         |      10.225      |       9.400  |      0.919
  377         |      10.225      |       9.632  |      0.942
  378         |      10.225      |       9.552  |      0.934
  379         |      10.225      |       9.572  |      0.936
  380         |      10.225      |       9.628  |      0.942
  381         |      10.225      |       9.728  |      0.951
  382         |      10.225      |       9.580  |      0.937
  383         |      10.225      |       9.620  |      0.941
  384         |      10.225      |       9.752  |      0.954
  385         |      10.225      |       9.452  |      0.924
  386         |      10.225      |       9.624  |      0.941
  387         |      10.225      |       9.548  |      0.934
  388         |      10.225      |       9.652  |      0.944
  389         |      10.225      |       9.412  |      0.921
  390         |      10.225      |       9.656  |      0.944
  391         |      10.225      |       9.656  |      0.944
  392         |      10.225      |       9.300  |      0.910
  393         |      10.225      |       9.420  |      0.921
  394         |      10.225      |       9.436  |      0.923
  395         |      10.225      |       9.404  |      0.920
  396         |      10.225      |       9.384  |      0.918
  397         |      10.225      |       9.424  |      0.922
  398         |      10.225      |       9.384  |      0.918
  399         |      10.225      |       9.496  |      0.929
  400         |      10.225      |       9.404  |      0.920
  401         |      10.225      |       9.412  |      0.921
  402         |      10.225      |       9.432  |      0.922
  403         |      10.225      |       9.372  |      0.917
  404         |      10.225      |       9.428  |      0.922
  405         |      10.225      |       9.436  |      0.923
  406         |      10.225      |       9.444  |      0.924
  407         |      10.225      |       9.452  |      0.924
  408         |      10.225      |       9.576  |      0.937
  409         |      10.225      |       9.644  |      0.943
  410         |      10.225      |       9.416  |      0.921
  411         |      10.225      |       9.440  |      0.923
  412         |      10.225      |       9.328  |      0.912
  413         |      10.225      |       9.380  |      0.917
  414         |      10.225      |       9.356  |      0.915
  415         |      10.225      |       9.456  |      0.925
  416         |      10.225      |       9.468  |      0.926
  417         |      10.225      |       9.428  |      0.922
  418         |      10.225      |       9.428  |      0.922
  419         |      10.225      |       9.428  |      0.922
  420         |      10.225      |       9.400  |      0.919
  421         |      10.225      |       9.552  |      0.934
  422         |      10.225      |       9.456  |      0.925
  423         |      10.225      |       9.388  |      0.918
  424         |      10.225      |       9.328  |      0.912
  425         |      10.225      |       9.400  |      0.919
  426         |      10.225      |       9.376  |      0.917
  427         |      10.225      |       9.384  |      0.918
  428         |      10.225      |       9.400  |      0.919
  429         |      10.225      |       9.408  |      0.920
  430         |      10.225      |       9.432  |      0.922
  431         |      10.225      |       9.392  |      0.919
  432         |      10.225      |       9.404  |      0.920
  433         |      10.225      |       9.440  |      0.923
  434         |      10.225      |       9.432  |      0.922
  435         |      10.225      |       9.400  |      0.919
  436         |      10.225      |       9.624  |      0.941
  437         |      10.225      |       9.408  |      0.920
  438         |      10.225      |       9.356  |      0.915
  439         |      10.225      |       9.352  |      0.915
  440         |      10.225      |       9.376  |      0.917
  441         |      10.225      |       9.568  |      0.936
  442         |      10.225      |       9.412  |      0.921
