 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  159         |      18.269      |      17.816  |      0.975
  160         |      18.269      |      17.812  |      0.975
  161         |      18.269      |      17.800  |      0.974
  162         |      18.269      |      17.816  |      0.975
  163         |      18.269      |      17.804  |      0.975
  164         |      18.269      |      17.816  |      0.975
  165         |      18.269      |      17.880  |      0.979
  166         |      18.269      |      17.840  |      0.977
  167         |      18.269      |      17.836  |      0.976
  168         |      18.269      |      17.788  |      0.974
  169         |      18.269      |      17.740  |      0.971
  170         |      18.269      |      17.784  |      0.973
  171         |      18.269      |      17.800  |      0.974
  172         |      18.269      |      17.772  |      0.973
  173         |      18.269      |      17.756  |      0.972
  174         |      18.269      |      17.808  |      0.975
  175         |      18.269      |      17.808  |      0.975
  176         |      18.269      |      17.808  |      0.975
  177         |      18.269      |      17.760  |      0.972
  178         |      18.269      |      17.820  |      0.975
  179         |      18.269      |      17.816  |      0.975
  180         |      18.269      |      17.792  |      0.974
  181         |      18.269      |      17.772  |      0.973
  182         |      18.269      |      17.732  |      0.971
  183         |      18.269      |      17.796  |      0.974
  184         |      18.269      |      17.808  |      0.975
  185         |      18.269      |      17.816  |      0.975
  186         |      18.269      |      17.776  |      0.973
  187         |      18.269      |      17.716  |      0.970
  188         |      18.269      |      17.764  |      0.972
  189         |      18.269      |      17.768  |      0.973
  190         |      18.269      |      17.788  |      0.974
  191         |      18.269      |      17.800  |      0.974
  192         |      18.269      |      17.804  |      0.975
  193         |      18.269      |      17.788  |      0.974
  194         |      18.269      |      17.816  |      0.975
  195         |      18.269      |      17.856  |      0.977
  196         |      18.269      |      17.768  |      0.973
  197         |      18.269      |      17.816  |      0.975
  198         |      18.269      |      17.836  |      0.976
  199         |      18.269      |      17.740  |      0.971
  200         |      18.269      |      17.752  |      0.972
  201         |      18.269      |      17.820  |      0.975
  202         |      18.269      |      17.732  |      0.971
  203         |      18.269      |      17.736  |      0.971
  204         |      18.269      |      17.844  |      0.977
  205         |      18.269      |      17.860  |      0.978
  206         |      18.269      |      17.788  |      0.974
  207         |      18.269      |      17.772  |      0.973
  208         |      18.269      |      17.800  |      0.974
  209         |      18.269      |      17.792  |      0.974
  210         |      18.269      |      17.800  |      0.974
  211         |      18.269      |      17.824  |      0.976
  212         |      18.269      |      17.816  |      0.975
  213         |      18.269      |      17.756  |      0.972
  214         |      18.269      |      17.816  |      0.975
  215         |      18.269      |      17.860  |      0.978
  216         |      18.269      |      17.760  |      0.972
  217         |      18.269      |      17.860  |      0.978
  218         |      18.269      |      17.776  |      0.973
  219         |      18.269      |      17.824  |      0.976
  220         |      18.269      |      17.852  |      0.977
  221         |      18.269      |      17.812  |      0.975
  222         |      18.269      |      17.868  |      0.978
  223         |      18.269      |      17.812  |      0.975
  224         |      18.269      |      17.800  |      0.974
  225         |      18.269      |      17.844  |      0.977
  226         |      18.269      |      17.856  |      0.977
  227         |      18.269      |      17.912  |      0.980
  228         |      18.269      |      17.856  |      0.977
  229         |      18.269      |      17.860  |      0.978
  230         |      18.269      |      17.816  |      0.975
  231         |      18.269      |      17.852  |      0.977
  232         |      18.269      |      17.820  |      0.975
  233         |      18.269      |      17.800  |      0.974
  234         |      18.269      |      17.836  |      0.976
  235         |      18.269      |      17.852  |      0.977
  236         |      18.269      |      17.796  |      0.974
  237         |      18.269      |      17.816  |      0.975
  238         |      18.269      |      17.708  |      0.969
  239         |      18.269      |      17.876  |      0.978
  240         |      18.269      |      17.832  |      0.976
  241         |      18.269      |      17.808  |      0.975
  242         |      18.269      |      17.880  |      0.979
  243         |      18.269      |      17.840  |      0.977
  244         |      18.269      |      17.856  |      0.977
  245         |      18.269      |      17.784  |      0.973
