 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  253         |      15.991      |      14.923  |      0.933
  254         |      15.992      |      14.921  |      0.933
  255         |      15.991      |      14.972  |      0.936
  256         |      15.992      |      14.968  |      0.936
  257         |      15.992      |      14.920  |      0.933
  258         |      15.992      |      14.896  |      0.931
  259         |      15.992      |      14.852  |      0.929
  260         |      15.992      |      14.966  |      0.936
  261         |      15.992      |      14.898  |      0.932
  262         |      15.992      |      14.855  |      0.929
  263         |      15.992      |      14.876  |      0.930
  264         |      15.992      |      14.948  |      0.935
  265         |      15.992      |      14.914  |      0.933
  266         |      15.992      |      14.875  |      0.930
  267         |      15.992      |      14.901  |      0.932
  268         |      15.992      |      14.941  |      0.934
  269         |      15.992      |      14.935  |      0.934
  270         |      15.992      |      15.113  |      0.945
  271         |      15.992      |      14.974  |      0.936
  272         |      15.992      |      14.896  |      0.931
  273         |      15.992      |      15.050  |      0.941
  274         |      15.992      |      15.007  |      0.938
  275         |      15.992      |      14.892  |      0.931
  276         |      15.992      |      14.923  |      0.933
  277         |      15.992      |      14.971  |      0.936
  278         |      15.992      |      14.929  |      0.934
  279         |      15.992      |      14.957  |      0.935
  280         |      15.992      |      14.929  |      0.934
  281         |      15.992      |      14.898  |      0.932
  282         |      15.992      |      14.932  |      0.934
  283         |      15.992      |      14.985  |      0.937
  284         |      15.992      |      14.947  |      0.935
  285         |      15.992      |      14.948  |      0.935
  286         |      15.992      |      15.004  |      0.938
  287         |      15.992      |      15.007  |      0.938
  288         |      15.992      |      14.985  |      0.937
  289         |      15.992      |      14.898  |      0.932
  290         |      15.992      |      15.035  |      0.940
  291         |      15.992      |      14.952  |      0.935
  292         |      15.992      |      14.985  |      0.937
  293         |      15.992      |      14.983  |      0.937
  294         |      15.992      |      14.895  |      0.931
  295         |      15.992      |      14.897  |      0.932
  296         |      15.992      |      14.960  |      0.936
  297         |      15.992      |      14.930  |      0.934
  298         |      15.992      |      14.950  |      0.935
  299         |      15.992      |      15.009  |      0.939
  300         |      15.992      |      14.953  |      0.935
  301         |      15.992      |      14.926  |      0.933
  302         |      15.992      |      14.924  |      0.933
  303         |      15.992      |      15.043  |      0.941
  304         |      15.992      |      14.989  |      0.937
  305         |      15.992      |      14.994  |      0.938
  306         |      15.992      |      14.837  |      0.928
  307         |      15.992      |      14.923  |      0.933
  308         |      15.992      |      14.926  |      0.933
  309         |      15.992      |      14.937  |      0.934
  310         |      15.992      |      14.991  |      0.937
  311         |      15.992      |      14.886  |      0.931
  312         |      15.992      |      14.968  |      0.936
  313         |      15.992      |      14.947  |      0.935
  314         |      15.992      |      14.919  |      0.933
  315         |      15.992      |      14.970  |      0.936
  316         |      15.992      |      14.924  |      0.933
  317         |      15.992      |      15.058  |      0.942
  318         |      15.992      |      14.989  |      0.937
  319         |      15.992      |      15.021  |      0.939
  320         |      15.992      |      15.038  |      0.940
  321         |      15.992      |      14.934  |      0.934
  322         |      15.992      |      15.069  |      0.942
  323         |      15.992      |      14.998  |      0.938
  324         |      15.992      |      14.992  |      0.937
  325         |      15.992      |      14.968  |      0.936
  326         |      15.992      |      14.992  |      0.937
  327         |      15.992      |      14.963  |      0.936
  328         |      15.992      |      15.058  |      0.942
  329         |      15.992      |      14.998  |      0.938
  330         |      15.992      |      14.877  |      0.930
  331         |      15.992      |      14.894  |      0.931
  332         |      15.992      |      15.073  |      0.943
  333         |      15.992      |      15.028  |      0.940
  334         |      15.992      |      15.037  |      0.940
  335         |      15.992      |      14.946  |      0.935
  336         |      15.992      |      14.927  |      0.933
  337         |      15.992      |      15.046  |      0.941
  338         |      15.992      |      14.983  |      0.937
  339         |      15.992      |      15.027  |      0.940
  340         |      15.992      |      14.889  |      0.931
  341         |      15.992      |      15.021  |      0.939
  342         |      15.992      |      15.076  |      0.943
  343         |      15.992      |      15.089  |      0.944
  344         |      15.992      |      14.994  |      0.938
  345         |      15.992      |      14.985  |      0.937
  346         |      15.992      |      14.939  |      0.934
  347         |      15.992      |      14.908  |      0.932
  348         |      15.992      |      14.943  |      0.934
  349         |      15.992      |      14.927  |      0.933
  350         |      15.992      |      15.130  |      0.946
  351         |      15.992      |      14.978  |      0.937
  352         |      15.992      |      14.933  |      0.934
  353         |      15.991      |      14.807  |      0.926
  354         |      15.991      |      14.864  |      0.930
  355         |      15.991      |      14.927  |      0.933
  356         |      15.992      |      14.861  |      0.929
  357         |      15.992      |      14.910  |      0.932
  358         |      15.992      |      14.794  |      0.925
  359         |      15.992      |      14.931  |      0.934
  360         |      15.991      |      14.985  |      0.937
  361         |      15.991      |      14.905  |      0.932
  362         |      15.991      |      14.838  |      0.928
  363         |      15.992      |      14.863  |      0.929
  364         |      15.992      |      14.926  |      0.933
  365         |      15.991      |      14.874  |      0.930
  366         |      15.992      |      14.902  |      0.932
  367         |      15.992      |      14.865  |      0.930
  368         |      15.992      |      14.947  |      0.935
  369         |      15.992      |      14.941  |      0.934
  370         |      15.991      |      14.706  |      0.920
  371         |      15.992      |      14.951  |      0.935
  372         |      15.992      |      14.963  |      0.936
  373         |      15.992      |      14.855  |      0.929
  374         |      15.991      |      14.920  |      0.933
