 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  164         |      25.633      |      24.976  |      0.974
  165         |      25.633      |      25.036  |      0.977
  166         |      25.633      |      25.049  |      0.977
  167         |      25.633      |      24.976  |      0.974
  168         |      25.633      |      24.955  |      0.974
  169         |      25.633      |      24.953  |      0.973
  170         |      25.633      |      24.926  |      0.972
  171         |      25.633      |      24.992  |      0.975
  172         |      25.633      |      24.922  |      0.972
  173         |      25.633      |      24.966  |      0.974
  174         |      25.633      |      25.005  |      0.976
  175         |      25.633      |      25.000  |      0.975
  176         |      25.633      |      24.944  |      0.973
  177         |      25.633      |      24.961  |      0.974
  178         |      25.633      |      24.964  |      0.974
  179         |      25.633      |      24.996  |      0.975
  180         |      25.633      |      25.065  |      0.978
  181         |      25.633      |      24.977  |      0.974
  182         |      25.634      |      25.033  |      0.977
  183         |      25.633      |      25.075  |      0.978
  184         |      25.634      |      24.922  |      0.972
  185         |      25.633      |      24.974  |      0.974
  186         |      25.633      |      25.000  |      0.975
  187         |      25.633      |      24.965  |      0.974
  188         |      25.633      |      25.043  |      0.977
  189         |      25.633      |      24.987  |      0.975
  190         |      25.633      |      25.022  |      0.976
  191         |      25.633      |      25.067  |      0.978
  192         |      25.633      |      25.001  |      0.975
  193         |      25.634      |      25.012  |      0.976
  194         |      25.633      |      24.978  |      0.974
  195         |      25.633      |      25.012  |      0.976
  196         |      25.633      |      24.972  |      0.974
  197         |      25.633      |      25.002  |      0.975
  198         |      25.633      |      24.987  |      0.975
  199         |      25.633      |      25.072  |      0.978
  200         |      25.633      |      25.036  |      0.977
  201         |      25.633      |      24.977  |      0.974
  202         |      25.633      |      25.054  |      0.977
  203         |      25.633      |      25.082  |      0.978
  204         |      25.633      |      25.126  |      0.980
  205         |      25.633      |      25.095  |      0.979
  206         |      25.633      |      25.055  |      0.977
  207         |      25.633      |      25.103  |      0.979
  208         |      25.633      |      25.027  |      0.976
  209         |      25.633      |      24.990  |      0.975
  210         |      25.633      |      25.065  |      0.978
  211         |      25.633      |      25.106  |      0.979
  212         |      25.634      |      25.126  |      0.980
  213         |      25.633      |      25.034  |      0.977
  214         |      25.633      |      25.019  |      0.976
  215         |      25.633      |      25.020  |      0.976
  216         |      25.633      |      25.030  |      0.976
  217         |      25.633      |      25.092  |      0.979
  218         |      25.633      |      25.037  |      0.977
  219         |      25.633      |      25.063  |      0.978
  220         |      25.633      |      25.021  |      0.976
  221         |      25.633      |      25.049  |      0.977
  222         |      25.633      |      25.053  |      0.977
  223         |      25.633      |      25.099  |      0.979
  224         |      25.633      |      24.854  |      0.970
  225         |      25.633      |      24.901  |      0.971
  226         |      25.633      |      24.936  |      0.973
  227         |      25.633      |      24.897  |      0.971
  228         |      25.633      |      24.845  |      0.969
  229         |      25.633      |      24.934  |      0.973
  230         |      25.633      |      24.921  |      0.972
  231         |      25.633      |      24.895  |      0.971
  232         |      25.633      |      24.908  |      0.972
  233         |      25.633      |      24.860  |      0.970
  234         |      25.633      |      24.922  |      0.972
  235         |      25.633      |      24.905  |      0.972
  236         |      25.633      |      24.918  |      0.972
  237         |      25.633      |      24.906  |      0.972
  238         |      25.633      |      24.944  |      0.973
  239         |      25.633      |      24.982  |      0.975
  240         |      25.633      |      24.923  |      0.972
  241         |      25.633      |      24.898  |      0.971
  242         |      25.633      |      24.977  |      0.974
  243         |      25.633      |      24.827  |      0.969
  244         |      25.633      |      24.888  |      0.971
  245         |      25.633      |      24.905  |      0.972
  246         |      25.633      |      24.905  |      0.972
  247         |      25.633      |      24.914  |      0.972
  248         |      25.633      |      24.956  |      0.974
  249         |      25.633      |      25.038  |      0.977
  250         |      25.633      |      24.860  |      0.970
  251         |      25.633      |      25.036  |      0.977
  252         |      25.633      |      24.949  |      0.973
  253         |      25.633      |      24.993  |      0.975
  254         |      25.633      |      24.948  |      0.973
  255         |      25.633      |      24.975  |      0.974
  256         |      25.634      |      25.023  |      0.976
  257         |      25.633      |      24.944  |      0.973
  258         |      25.633      |      25.066  |      0.978
  259         |      25.634      |      25.039  |      0.977
  260         |      25.633      |      24.998  |      0.975
  261         |      25.633      |      25.011  |      0.976
  262         |      25.633      |      24.979  |      0.974
  263         |      25.634      |      25.143  |      0.981
  264         |      25.634      |      25.044  |      0.977
  265         |      25.634      |      24.983  |      0.975
  266         |      25.633      |      25.051  |      0.977
  267         |      25.633      |      25.101  |      0.979
  268         |      25.633      |      24.950  |      0.973
  269         |      25.633      |      24.998  |      0.975
  270         |      25.634      |      24.917  |      0.972
  271         |      25.633      |      25.041  |      0.977
  272         |      25.633      |      24.991  |      0.975
  273         |      25.633      |      24.992  |      0.975
  274         |      25.633      |      24.906  |      0.972
  275         |      25.633      |      24.943  |      0.973
  276         |      25.633      |      24.980  |      0.975
  277         |      25.634      |      25.053  |      0.977
  278         |      25.633      |      25.006  |      0.976
  279         |      25.633      |      24.990  |      0.975
  280         |      25.633      |      24.992  |      0.975
  281         |      25.633      |      24.936  |      0.973
  282         |      25.633      |      25.018  |      0.976
  283         |      25.633      |      24.995  |      0.975
  284         |      25.633      |      25.037  |      0.977
  285         |      25.633      |      25.007  |      0.976
  286         |      25.633      |      25.038  |      0.977
  287         |      25.633      |      24.971  |      0.974
  288         |      25.633      |      24.952  |      0.973
  289         |      25.633      |      24.910  |      0.972
  290         |      25.633      |      24.900  |      0.971
  291         |      25.633      |      24.927  |      0.972
  292         |      25.633      |      24.937  |      0.973
  293         |      25.633      |      24.943  |      0.973
  294         |      25.633      |      24.938  |      0.973
  295         |      25.633      |      25.022  |      0.976
  296         |      25.633      |      24.935  |      0.973
  297         |      25.633      |      24.959  |      0.974
  298         |      25.633      |      24.968  |      0.974
  299         |      25.633      |      24.949  |      0.973
  300         |      25.633      |      24.883  |      0.971
  301         |      25.633      |      24.955  |      0.974
  302         |      25.633      |      24.915  |      0.972
  303         |      25.633      |      24.872  |      0.970
  304         |      25.633      |      25.020  |      0.976
  305         |      25.633      |      25.003  |      0.975
  306         |      25.633      |      24.893  |      0.971
  307         |      25.633      |      24.962  |      0.974
  308         |      25.633      |      25.005  |      0.976
  309         |      25.634      |      24.993  |      0.975
  310         |      25.633      |      24.953  |      0.973
  311         |      25.633      |      24.962  |      0.974
  312         |      25.633      |      24.967  |      0.974
  313         |      25.633      |      24.904  |      0.972
  314         |      25.633      |      24.885  |      0.971
  315         |      25.633      |      24.897  |      0.971
  316         |      25.633      |      24.986  |      0.975
  317         |      25.633      |      24.923  |      0.972
  318         |      25.633      |      25.023  |      0.976
  319         |      25.633      |      24.985  |      0.975
  320         |      25.633      |      24.862  |      0.970
  321         |      25.633      |      25.018  |      0.976
  322         |      25.633      |      24.815  |      0.968
  323         |      25.633      |      24.833  |      0.969
  324         |      25.633      |      25.013  |      0.976
  325         |      25.633      |      24.985  |      0.975
  326         |      25.633      |      24.924  |      0.972
  327         |      25.633      |      24.858  |      0.970
  328         |      25.633      |      25.081  |      0.978
  329         |      25.633      |      24.937  |      0.973
  330         |      25.633      |      25.008  |      0.976
  331         |      25.633      |      24.917  |      0.972
  332         |      25.633      |      24.789  |      0.967
  333         |      25.633      |      24.780  |      0.967
  334         |      25.633      |      25.050  |      0.977
  335         |      25.633      |      24.992  |      0.975
  336         |      25.633      |      24.948  |      0.973
  337         |      25.634      |      25.031  |      0.976
  338         |      25.634      |      24.882  |      0.971
  339         |      25.633      |      24.826  |      0.969
  340         |      25.633      |      24.951  |      0.973
  341         |      25.633      |      24.871  |      0.970
  342         |      25.633      |      24.791  |      0.967
  343         |      25.633      |      25.053  |      0.977
