 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  244         |      51.918      |      46.307  |      0.892
  245         |      51.918      |      45.769  |      0.882
  246         |      51.918      |      49.903  |      0.961
  247         |      51.918      |      45.820  |      0.883
  248         |      51.918      |      50.843  |      0.979
  249         |      51.918      |      46.695  |      0.899
  250         |      51.918      |      45.934  |      0.885
  251         |      51.918      |      46.277  |      0.891
  252         |      51.918      |      46.653  |      0.899
  253         |      51.918      |      46.215  |      0.890
  254         |      51.918      |      46.298  |      0.892
  255         |      51.918      |      49.909  |      0.961
 -------------|------------------|--------------|------------------
 Total        |   13291.085      |   12150.492  |    234.031
 -------------|------------------|--------------|------------------
 Minimum      |      51.911      |      42.031  |      0.810
 -------------|------------------|--------------|------------------
 Maximum      |      51.919      |      51.197  |      0.986
 -------------|------------------|--------------|------------------
 Average      |      51.918      |      47.463  |      0.914
 
 Detailed timing for proc : 0
 --------------------------
 Section             Elapsed Time (s)  Elapsed Time (%)  CPU Time(s)  CPU Time (%)  CPU/Elapsed  Frequency
 trc_stp                        9.274            17.866        8.557        17.398        0.923        720
 trc_adv                        7.975            15.362        7.931        16.126        0.995        720
 stp                            6.570            12.657        5.461        11.104        0.831        720
 trc_ldf                        4.469             8.608        4.461         9.071        0.998        720
 tra_adv                        3.050             5.875        3.025         6.150        0.992        720
 zdf_phy                        1.990             3.834        1.854         3.769        0.931        720
 p2z_opt                        1.928             3.714        1.909         3.881        0.990        720
 dyn_spg                        1.827             3.519        1.819         3.698        0.996        720
 tra_ldf                        1.719             3.311        1.717         3.490        0.999        720
 ldf_slp                        1.518             2.924        1.509         3.068        0.994        720
 trc_nxt                        1.364             2.628        1.342         2.728        0.983        720
 trc_zdf                        1.136             2.189        1.140         2.317        1.003        720
 trc_sbc                        1.109             2.136        1.104         2.244        0.996        720
 rab_3d                         0.916             1.764        0.750         1.526        0.819       1440
 dia_wri                        0.793             1.528        0.526         1.070        0.664        720
 dyn_zdf                        0.656             1.264        0.653         1.328        0.995        720
 dyn_nxt                        0.639             1.232        0.639         1.300        1.000        720
 tra_zdf                        0.450             0.866        0.450         0.915        1.001        720
 tra_qsr                        0.434             0.835        0.433         0.881        1.000        720
 eos-insitu                     0.405             0.780        0.402         0.817        0.992        720
 tra_nxt                        0.401             0.772        0.402         0.818        1.003        720
 p2z_bio                        0.390             0.751        0.388         0.790        0.997        720
 eos-pot                        0.376             0.723        0.375         0.762        0.997        720
 dyn_ldf                        0.365             0.703        0.363         0.739        0.995        720
 div_hor                        0.365             0.703        0.366         0.744        1.004       1441
 bn2                            0.291             0.560        0.238         0.484        0.818       1440
 wzv                            0.220             0.424        0.221         0.449        1.004       1440
 ssh_nxt                        0.213             0.410        0.213         0.433        1.000        720
 dyn_zad                        0.182             0.350        0.182         0.371        1.004        720
 nemo_init                      0.182             0.350        0.145         0.296        0.801          1
 p2z_exp                        0.171             0.329        0.172         0.349        1.004        720
 dyn_keg                        0.161             0.311        0.162         0.329        1.001        720
 trc_trp                        0.154             0.297        0.143         0.291        0.928        720
 sbc                            0.148             0.285        0.118         0.240        0.798        720
 dyn_vor                        0.139             0.268        0.140         0.284        1.004        720
 dyn_hpg                        0.091             0.176        0.091         0.185        1.000        720
 trc_init                       0.081             0.155        0.028         0.057        0.346          1
 day                            0.051             0.098        0.001         0.003        0.028        720
 p2z_sed                        0.039             0.076        0.040         0.082        1.019        720
 p2z_sms                        0.039             0.076        0.033         0.066        0.826        720
 dyn_adv                        0.026             0.049        0.024         0.049        0.948        720
 tra_sbc                        0.013             0.025        0.014         0.028        1.085        720
 trc_sms                        0.003             0.005        0.003         0.006        1.040        720
 ssh_swp                        0.001             0.002        0.002         0.004        1.788        720
 dom_hgr                        0.000             0.000        0.000         0.000        1.019          1
 dia_ar5                       -0.000            -0.001        0.001         0.001       -1.595        720
 
 Timing started on 19/04/2019 at 09:26:59 MET +00:00 from GMT
 Timing   ended on 19/04/2019 at 09:27:51 MET +00:00 from GMT
